name,values
R-HSA-3781865,0.09511697
R-HSA-166658,3.8086782e-06
R-HSA-190236,0.3220878
R-HSA-5173105,-0.00056431565
R-HSA-422356,5.7436077e-06
R-HSA-9735804,0.0
R-HSA-9759774,0.0
R-HSA-3304351,0.24922208
R-HSA-112311,0.0014731842
R-HSA-1227990,0.0
R-HSA-69615,0.3537046
R-HSA-1614635,0.04191952
R-HSA-3296482,0.30469897
R-HSA-69481,0.021177867
R-HSA-453276,0.025163423
R-HSA-6802957,0.3037188
R-HSA-170834,0.15441005
R-HSA-9663891,0.00096533925
R-HSA-9671555,0.0
R-HSA-5213460,0.05686488
R-HSA-453279,0.011910506
R-HSA-2990846,0.17104022
R-HSA-6811442,0.7513374
R-HSA-9697154,0.0
R-HSA-194138,0.45173568
R-HSA-163200,0.021792797
R-HSA-425393,0.12335151
R-HSA-5339562,0.72848153
R-HSA-209776,0.19722389
R-HSA-453274,1.7537105
R-HSA-5621481,0.037108622
R-HSA-9630747,0.0
R-HSA-5693538,0.1127829
R-HSA-421270,0.0010975089
R-HSA-71406,0.0009927516
R-HSA-6803157,0.08986953
R-HSA-68886,0.22339518
R-HSA-9679506,0.0
R-HSA-1489509,0.30089512
R-HSA-72613,0.13094527
R-HSA-157858,-0.023053493
R-HSA-168898,0.17462537
R-HSA-1834949,0.034023613
R-HSA-5663084,0.58235073
R-HSA-9734009,0.0014084323
R-HSA-109606,0.92972416
R-HSA-983169,0.014744735
R-HSA-74752,0.04483499
R-HSA-211945,0.005272204
R-HSA-1483257,0.19384462
R-HSA-9651496,0.0
R-HSA-9669938,0.0
R-HSA-166520,0.14082538
R-HSA-5684996,0.031253967
R-HSA-156580,-0.00971696
R-HSA-73929,4.1852698e-05
R-HSA-112314,0.11390284
R-HSA-163841,-0.0041022087
R-HSA-196849,0.004561819
R-HSA-8957322,0.52966446
R-HSA-75153,0.09468628
R-HSA-9018678,0.01656082
R-HSA-168643,0.9086054
R-HSA-1227986,0.2435352
R-HSA-422475,0.16337201
R-HSA-2644603,0.3936222
R-HSA-157579,0.004447384
R-HSA-446203,0.14491045
R-HSA-9687139,0.0
R-HSA-194315,0.07661675
R-HSA-212436,1.9890263
R-HSA-388396,0.065327875
R-HSA-69618,0.030109815
R-HSA-1630316,0.4831409
R-HSA-9673013,0.0
R-HSA-162906,0.9607848
R-HSA-9658195,0.0
R-HSA-500792,0.31160644
R-HSA-201681,0.0411132
R-HSA-69242,0.06263748
R-HSA-9711123,0.0
R-HSA-9012852,0.3773287
R-HSA-9675136,0.0
R-HSA-193704,0.73514974
R-HSA-69190,0.08345093
R-HSA-9605308,0.0
R-HSA-1296065,-3.4641437e-06
R-HSA-425366,-0.007854532
R-HSA-3371556,0.2867897
R-HSA-70326,0.14727195
R-HSA-8978868,0.026708595
R-HSA-388841,0.5232158
R-HSA-913531,2.7979019
R-HSA-9682385,0.0
R-HSA-168255,1.2446567
R-HSA-73933,3.1675027e-05
R-HSA-983705,0.3090157
R-HSA-3858494,0.08806397
R-HSA-9635486,0.00015767576
R-HSA-390466,-6.806324e-05
R-HSA-1643713,0.21382914
R-HSA-8956319,-2.5962945e-06
R-HSA-1226099,0.3183222
R-HSA-72202,0.11702393
R-HSA-5357769,0.11497493
R-HSA-1257604,0.13176636
R-HSA-4791275,0.33615494
R-HSA-2559583,0.08068004
R-HSA-112310,0.6771299
R-HSA-8939211,4.8761598e-05
R-HSA-449147,0.120954186
R-HSA-2404192,0.2549283
R-HSA-381119,1.094005
R-HSA-6806834,2.2479296
R-HSA-9700206,0.0
