name,values
R-HSA-9006934,1.565933
R-HSA-211859,0.030102547
R-HSA-9675151,0.0
R-HSA-1428517,0.03254248
R-HSA-425407,0.8627986
R-HSA-71291,0.20555902
R-HSA-73884,7.3527626e-05
R-HSA-9006936,0.15974508
R-HSA-72766,0.64444107
R-HSA-556833,0.22108512
R-HSA-1296071,0.0023505895
R-HSA-168249,0.6403289
R-HSA-73886,0.025999565
R-HSA-5663202,3.1520236
R-HSA-199991,0.79882646
R-HSA-15869,0.038088832
R-HSA-71387,0.227105
R-HSA-5683057,0.0032543119
R-HSA-5668914,1.1195045
R-HSA-163685,0.24606067
R-HSA-372790,0.37693435
R-HSA-9675132,0.0
R-HSA-69239,0.11206014
R-HSA-69620,0.17554861
R-HSA-597592,1.8893765
R-HSA-9645723,0.0014084323
R-HSA-5218859,0.93957275
R-HSA-9006925,0.20104918
R-HSA-72203,0.28642
R-HSA-195721,0.12715214
R-HSA-9716542,0.06533024
R-HSA-9675108,0.16337202
R-HSA-9675126,0.0
R-HSA-196854,0.0023501955
R-HSA-73887,0.47789818
R-HSA-112315,0.13624433
R-HSA-1632852,0.0009653379
R-HSA-9671793,0.0
R-HSA-446728,0.0010975089
R-HSA-391251,-6.806331e-05
R-HSA-1280215,0.8963683
R-HSA-157118,0.9082314
R-HSA-9006931,0.34796736
R-HSA-109581,0.805722
R-HSA-1280218,3.6401482
R-HSA-5693532,0.112782896
R-HSA-73857,1.7700064
R-HSA-2262752,0.79518557
R-HSA-69278,0.74946237
R-HSA-5663205,3.1531003
R-HSA-9675135,0.0
