name,values
R-HSA-9006934,1.4360759
R-HSA-211859,0.10211461
R-HSA-9675151,0.0
R-HSA-1428517,0.113850005
R-HSA-425407,2.8625128
R-HSA-71291,0.52923006
R-HSA-73884,7.033848e-06
R-HSA-9006936,0.07137373
R-HSA-72766,0.69980264
R-HSA-556833,1.7374678
R-HSA-1296071,0.12945436
R-HSA-168249,1.1896815
R-HSA-73886,0.0043516476
R-HSA-5663202,2.310413
R-HSA-199991,1.3321965
R-HSA-15869,0.08962821
R-HSA-71387,0.13190116
R-HSA-5683057,-0.003516117
R-HSA-5668914,1.8209726
R-HSA-163685,0.787229
R-HSA-372790,0.5672394
R-HSA-9675132,0.0
R-HSA-69239,0.9306178
R-HSA-69620,1.0740473
R-HSA-597592,1.7718772
R-HSA-9645723,-2.5178185e-06
R-HSA-5218859,2.242932
R-HSA-9006925,0.0027207623
R-HSA-72203,0.96581155
R-HSA-195721,1.4101112
R-HSA-9716542,0.09255986
R-HSA-9675108,0.58593553
R-HSA-9675126,0.0
R-HSA-196854,0.082984954
R-HSA-73887,1.1771038
R-HSA-112315,0.3512461
R-HSA-1632852,0.0033399248
R-HSA-9671793,0.0
R-HSA-446728,0.00028262392
R-HSA-391251,0.09410864
R-HSA-1280215,2.8247292
R-HSA-157118,2.24718
R-HSA-9006931,0.47730353
R-HSA-109581,2.9070787
R-HSA-1280218,4.5399747
R-HSA-5693532,0.15826814
R-HSA-73857,2.9358425
R-HSA-2262752,0.7467331
R-HSA-69278,0.99199915
R-HSA-5663205,4.405768
R-HSA-9675135,0.0
