name,values
R-HSA-3781865,0.0045099054
R-HSA-166658,2.9244758e-05
R-HSA-190236,0.2136838
R-HSA-5173105,0.0016943576
R-HSA-422356,0.0002908562
R-HSA-9735804,0.0
R-HSA-9759774,0.0
R-HSA-3304351,0.046249833
R-HSA-112311,0.0005071342
R-HSA-1227990,0.0
R-HSA-69615,1.4868675
R-HSA-1614635,0.47506362
R-HSA-3296482,1.129897
R-HSA-69481,0.2577752
R-HSA-453276,0.104289375
R-HSA-6802957,0.19622016
R-HSA-170834,0.07126978
R-HSA-9663891,0.0033399267
R-HSA-9671555,0.0
R-HSA-5213460,0.08659121
R-HSA-453279,0.061855745
R-HSA-2990846,0.27308887
R-HSA-6811442,2.3767908
R-HSA-9697154,0.0
R-HSA-194138,0.28188163
R-HSA-163200,0.23654808
R-HSA-425393,0.6472666
R-HSA-5339562,0.6901983
R-HSA-209776,0.29238233
R-HSA-453274,2.9495113
R-HSA-5621481,0.014155729
R-HSA-9630747,0.0
R-HSA-5693538,0.15826814
R-HSA-421270,0.00028262392
R-HSA-71406,0.017959217
R-HSA-6803157,0.016597327
R-HSA-68886,0.20494837
R-HSA-9679506,0.0
R-HSA-1489509,0.35806066
R-HSA-72613,0.15713017
R-HSA-157858,0.06849487
R-HSA-168898,0.2269423
R-HSA-1834949,0.010058283
R-HSA-5663084,1.7163452
R-HSA-9734009,-2.5172412e-06
R-HSA-109606,1.7485756
R-HSA-983169,0.00011110028
R-HSA-74752,0.066607535
R-HSA-211945,0.020708174
R-HSA-1483257,0.65450054
R-HSA-9651496,0.0
R-HSA-9669938,0.0
R-HSA-166520,0.107485265
R-HSA-5684996,0.003918144
R-HSA-156580,0.062101882
R-HSA-73929,1.3956583e-05
R-HSA-112314,0.2579841
R-HSA-163841,-8.8147935e-05
R-HSA-196849,0.00051432056
R-HSA-8957322,0.9477459
R-HSA-75153,0.4651746
R-HSA-9018678,0.70124745
R-HSA-168643,1.783958
R-HSA-1227986,0.8863374
R-HSA-422475,0.58593553
R-HSA-2644603,0.76439434
R-HSA-157579,5.8914055e-05
R-HSA-446203,0.3845184
R-HSA-9687139,0.0
R-HSA-194315,0.74638194
R-HSA-212436,3.9982207
R-HSA-388396,0.17623875
R-HSA-69618,0.18651347
R-HSA-1630316,0.2102449
R-HSA-9673013,0.0
R-HSA-162906,1.7125384
R-HSA-9658195,0.0
R-HSA-500792,0.39100048
R-HSA-201681,0.07749978
R-HSA-69242,0.26349843
R-HSA-9711123,0.0
R-HSA-9012852,0.49206293
R-HSA-9675136,0.0
R-HSA-193704,2.4274137
R-HSA-69190,0.40227056
R-HSA-9605308,0.0
R-HSA-1296065,9.377895e-05
R-HSA-425366,0.110496126
R-HSA-3371556,0.039545096
R-HSA-70326,0.3405812
R-HSA-8978868,0.2728033
R-HSA-388841,0.3134775
R-HSA-913531,2.354553
R-HSA-9682385,0.0
R-HSA-168255,0.9402258
R-HSA-73933,-6.9226285e-06
R-HSA-983705,0.41488385
R-HSA-3858494,0.87548757
R-HSA-9635486,0.00042786624
R-HSA-390466,0.09410864
R-HSA-1643713,0.16999875
R-HSA-8956319,6.243724e-13
R-HSA-1226099,0.28657848
R-HSA-72202,0.3719035
R-HSA-5357769,0.32984754
R-HSA-1257604,0.003780083
R-HSA-4791275,0.337544
R-HSA-2559583,0.18025377
R-HSA-112310,0.97104967
R-HSA-8939211,0.00082513265
R-HSA-449147,0.673126
R-HSA-2404192,0.17459674
R-HSA-381119,1.5205024
R-HSA-6806834,2.7931254
R-HSA-9700206,0.0
