name,values
R-HSA-9006934,2.6173582
R-HSA-211859,0.21278112
R-HSA-9675151,0.0
R-HSA-1428517,0.05120067
R-HSA-425407,2.3272026
R-HSA-71291,0.46791676
R-HSA-73884,0.009936469
R-HSA-9006936,0.0054868297
R-HSA-72766,0.3963105
R-HSA-556833,0.7279321
R-HSA-1296071,0.33600488
R-HSA-168249,1.0443538
R-HSA-73886,0.29095173
R-HSA-5663202,3.6099675
R-HSA-199991,1.731331
R-HSA-15869,0.039126597
R-HSA-71387,0.36549792
R-HSA-5683057,0.010158058
R-HSA-5668914,0.9662793
R-HSA-163685,1.2384441
R-HSA-372790,0.321499
R-HSA-9675132,0.0
R-HSA-69239,0.7675405
R-HSA-69620,0.6722365
R-HSA-597592,2.6451833
R-HSA-9645723,1.720125e-07
R-HSA-5218859,0.746749
R-HSA-9006925,0.3211665
R-HSA-72203,0.41774988
R-HSA-195721,0.37425902
R-HSA-9716542,0.058287602
R-HSA-9675108,0.63332653
R-HSA-9675126,0.0
R-HSA-196854,0.09216526
R-HSA-73887,1.0816474
R-HSA-112315,0.3679794
R-HSA-1632852,0.0007267966
R-HSA-9671793,0.0
R-HSA-446728,5.9816347e-07
R-HSA-391251,0.043518372
R-HSA-1280215,1.806685
R-HSA-157118,1.3408322
R-HSA-9006931,0.7605651
R-HSA-109581,1.8883581
R-HSA-1280218,1.3051752
R-HSA-5693532,0.467203
R-HSA-73857,2.5168715
R-HSA-2262752,0.46856362
R-HSA-69278,0.5416799
R-HSA-5663205,3.6156826
R-HSA-9675135,0.0
