name,values
R-HSA-453274,3.8639349599999995
R-HSA-212436,3.81139526
R-HSA-6806834,3.2399481000000003
R-HSA-913531,3.09643054
R-HSA-3296482,2.7396714720000004
R-HSA-109606,2.3360068600000004
R-HSA-6811442,1.8367055799999998
R-HSA-168643,1.7301517
R-HSA-381119,1.63902502
R-HSA-5663084,1.488158734
R-HSA-193704,1.38767716
R-HSA-69615,1.28012978
R-HSA-162906,0.99270262
R-HSA-422475,0.9748247540000001
R-HSA-1630316,0.94061366
R-HSA-5339562,0.925628608
R-HSA-112314,0.8875049660000001
R-HSA-1489509,0.885555436
R-HSA-8957322,0.8461778379999998
R-HSA-425393,0.83163954
R-HSA-168255,0.788737848
R-HSA-983705,0.772144528
R-HSA-2644603,0.769488359
R-HSA-166520,0.7544845099999999
R-HSA-1227986,0.741463754
R-HSA-194315,0.6777357220000001
R-HSA-388841,0.6600891019999999
R-HSA-449147,0.641061314
R-HSA-69190,0.6215403800000001
R-HSA-2404192,0.536061366
R-HSA-1483257,0.535541704
R-HSA-446203,0.516981422
R-HSA-4791275,0.497884508
R-HSA-112310,0.467308926
R-HSA-3858494,0.433355826
R-HSA-1226099,0.42258145432000005
R-HSA-190236,0.417305542
R-HSA-2990846,0.4026498039999999
R-HSA-70326,0.35002586199999997
R-HSA-3304351,0.336228506
R-HSA-1643713,0.33229337
R-HSA-9012852,0.324601106
R-HSA-69242,0.322357334
R-HSA-6802957,0.31400882049999995
R-HSA-5357769,0.3026415408
R-HSA-68886,0.29507025000000003
R-HSA-1614635,0.279144924
R-HSA-168898,0.273465308
R-HSA-3371556,0.27272396126
R-HSA-1257604,0.2659893716
R-HSA-3781865,0.260563657
R-HSA-194138,0.24598984048799996
R-HSA-209776,0.224088989946
R-HSA-500792,0.216474566256
R-HSA-75153,0.2120369314
R-HSA-72613,0.187128044
R-HSA-69481,0.1867075748
R-HSA-5213460,0.17628431039999998
R-HSA-9018678,0.14734703200000002
R-HSA-8978868,0.14017267039999998
R-HSA-2559583,0.1355230724
R-HSA-453276,0.11218347079999999
R-HSA-425366,0.10748244879999999
R-HSA-170834,0.101616132
R-HSA-388396,0.09308849002
R-HSA-156580,0.09028876439999999
R-HSA-69618,0.0880999056
R-HSA-6803157,0.07486944132
R-HSA-72202,0.07242526134
R-HSA-157579,0.06875495568
R-HSA-157858,0.0668135748
R-HSA-5693538,0.06674891283359999
R-HSA-201681,0.06588755936
R-HSA-5684996,0.0466421864
R-HSA-5621481,0.04080674360000001
R-HSA-390466,0.037380310779599996
R-HSA-163200,0.034034944623999995
R-HSA-453279,0.034019824
R-HSA-74752,0.0309954434544
R-HSA-983169,0.0156846230594
R-HSA-9635486,0.014063465706
R-HSA-196849,0.01397596572
R-HSA-211945,0.012469586460000001
R-HSA-1834949,0.007811758591999998
R-HSA-5173105,0.006873454284
R-HSA-112311,0.004230646596
R-HSA-71406,0.002197291711
R-HSA-73929,0.001868530576
R-HSA-421270,0.00181772981
R-HSA-9663891,0.0009740991708
R-HSA-9734009,0.000825726534474
R-HSA-422356,0.000752399084222
R-HSA-8939211,0.0002928831588
R-HSA-8956319,0.0001877620762432
R-HSA-73933,1.2615772613999996e-05
R-HSA-9735804,0.0
R-HSA-9679506,0.0
R-HSA-9759774,0.0
R-HSA-9711123,0.0
R-HSA-9700206,0.0
R-HSA-9697154,0.0
R-HSA-9687139,0.0
R-HSA-9682385,0.0
R-HSA-1227990,0.0
R-HSA-9675136,0.0
R-HSA-9673013,0.0
R-HSA-9671555,0.0
R-HSA-9669938,0.0
R-HSA-9651496,0.0
R-HSA-9630747,0.0
R-HSA-9605308,0.0
R-HSA-9658195,-1.1115325999999999e-12
R-HSA-1296065,-0.00034534944572000003
R-HSA-166658,-0.0003735549645524001
R-HSA-163841,-0.009357631732
